category,name,display_name,taxonomy_path,unit,price_expected,price_additional,price_max_guarantee,material_allowance,labor_minutes,haul_off,rate_year,refer_note,basis,sources,confidence,flags
Flooring,Flooring > Laminate Vinyl Plank (LVP) > Install New - Ground Up,Laminate Vinyl Plank (LVP) - Install New - Ground Up,Labor > Flooring > Laminate Vinyl Plank (LVP) > Install New - Ground Up,sq ft,7.0,,8.0,4,3,no,2026,,"Per SQ FT. Click-lock LVP floating; ~3min/SF, mid-grade LVP ~$4/SF. Handyman-legal finish.","Anchor 'Vinyl, Plank, Floating, Install New' $230/120min/$30; Homewyse/HomeGuide LVP $4.50-12/SF, labor $1.50-3/SF, material $2.50-7/SF",high,
Flooring,Flooring > Laminate Vinyl Plank (LVP) > Patch / Repair,Laminate Vinyl Plank (LVP) - Patch / Repair,Labor > Flooring > Laminate Vinyl Plank (LVP) > Patch / Repair,sq ft,10.0,,13.0,4,6,no,2026,,Per SQ FT. Disassemble to damaged plank & swap; small area high min/SF. Handyman-legal.,"Anchor 'Vinyl, Plank, Floating, Repair/Replace' $120/60min/$20",med,
Flooring,Flooring > Laminate Vinyl Plank (LVP) > Remove Permanently,Laminate Vinyl Plank (LVP) - Remove Permanently,Labor > Flooring > Laminate Vinyl Plank (LVP) > Remove Permanently,sq ft,1.75,,2.0,0,1,yes,2026,,Per SQ FT. Floating LVP lifts fast (~1min/SF); glue-down slower. No material. Debris = dump run.,Homewyse remove flooring $1.37-2.49/SF (floating); glue-down LVP $3.10-5.10/SF,high,
Flooring,Flooring > Laminate Vinyl Plank (LVP) > Replace,Laminate Vinyl Plank (LVP) - Replace,Labor > Flooring > Laminate Vinyl Plank (LVP) > Replace,sq ft,8.0,,9.25,4,4,yes,2026,,Per SQ FT. Remove old + lay new LVP; install min plus tear-out. Old planks hauled. Handyman-legal.,"Anchor 'Vinyl, Plank, Floating, Install New' $230/120min; Homewyse LVP replace + tear-out",high,
Flooring,Flooring > Miscellaneous / Other > Concrete Stain - Ground Up,Miscellaneous / Other - Concrete Stain - Ground Up,Labor > Flooring > Miscellaneous / Other > Concrete Stain - Ground Up,sq ft,5.0,,6.5,2,3,no,2026,,"Per SQ FT. Prep, etch/clean, apply stain + sealer; ~3min/SF, stain+sealer ~$2/SF. Handyman-legal finish.","Anchor 'Cement, Stained, Re-Stain' $240/120min/$40 (per-room); acid/water stain $2-4/SF installed",med,
Flooring,Flooring > Miscellaneous / Other > Concrete Stain - Repair,Miscellaneous / Other - Concrete Stain - Repair,Labor > Flooring > Miscellaneous / Other > Concrete Stain - Repair,sq ft,5.0,,6.5,2,3,no,2026,,Per SQ FT. Clean & re-stain worn/damaged concrete area; similar to fresh stain per SF. Handyman-legal.,"Anchor 'Cement, Stained, Re-Stain' $240/120min/$40; spot re-stain/touch-up",med,
Flooring,Flooring > Miscellaneous / Other > Epoxy - Ground Up,Miscellaneous / Other - Epoxy - Ground Up,Labor > Flooring > Miscellaneous / Other > Epoxy - Ground Up,sq ft,7.0,,9.0,3,4,no,2026,,"Per SQ FT. Grind/prep, roll epoxy + flakes/topcoat; ~4min/SF, epoxy kit ~$3/SF. Handyman-legal finish.","Anchor 'Cement, Epoxy, Re-Apply' $300/150min/$50; Homewyse epoxy garage floor $7.78-12.71/SF, labor $3-5/SF, DIY kit $2-5/SF",med,
Flooring,Flooring > Miscellaneous / Other > Epoxy - Repair,Miscellaneous / Other - Epoxy - Repair,Labor > Flooring > Miscellaneous / Other > Epoxy - Repair,sq ft,7.0,,9.0,3,4,no,2026,,"Per SQ FT. Grind failed area, patch & recoat epoxy; similar per-SF to fresh. Handyman-legal.","Anchor 'Cement, Epoxy, Re-Apply' $300/150min/$50; HomeGuide epoxy $3-12/SF",med,
Flooring,Flooring > Sheet Vinyl > Install New - Ground Up,Sheet Vinyl - Install New - Ground Up,Labor > Flooring > Sheet Vinyl > Install New - Ground Up,sq ft,6.0,,7.0,3,3,no,2026,,"Per SQ FT. Glue-down sheet vinyl, template & roll; ~3min/SF, mid-grade sheet ~$3/SF. Handyman-legal.","Anchor 'Vinyl, Sheet, Glue Down, Install New' $240/120min/$40; Homewyse sheet vinyl install ~$3-7/SF",high,
Flooring,Flooring > Sheet Vinyl > Patch / Repair,Sheet Vinyl - Patch / Repair,Labor > Flooring > Sheet Vinyl > Patch / Repair,sq ft,10.0,,13.0,4,6,no,2026,,Per SQ FT. Cut out & inlay matching sheet vinyl; fussy small-area work. Handyman-legal.,"Anchor 'Vinyl, Sheet, Glue Down, Repair/Replace' $120/60min/$20",med,
Flooring,Flooring > Sheet Vinyl > Remove Permanently,Sheet Vinyl - Remove Permanently,Labor > Flooring > Sheet Vinyl > Remove Permanently,sq ft,5.0,,6.5,0,3,yes,2026,,"Per SQ FT. Scrape glued sheet vinyl + backing off slab; ~3min/SF, no material. Debris = dump run.",Homewyse remove flooring $1.37-3.10/SF; glued sheet + felt backing scrape is slow,med,
Flooring,Flooring > Sheet Vinyl > Replace,Sheet Vinyl - Replace,Labor > Flooring > Sheet Vinyl > Replace,sq ft,9.0,,10.25,3,5,yes,2026,,Per SQ FT. Scrape old glued sheet + install new; install min plus tear-out. Old vinyl hauled. Handyman-legal.,"Anchor 'Vinyl, Sheet, Glue Down, Install New' $240/120min; Homewyse sheet vinyl replace + scrape",high,
Flooring,Flooring > Vinyl Tile (LVT) > Install New - Ground Up,Vinyl Tile (LVT) - Install New - Ground Up,Labor > Flooring > Vinyl Tile (LVT) > Install New - Ground Up,sq ft,6.0,,7.0,3,3,no,2026,,"Per SQ FT. Glue/peel-stick LVT squares, layout & roll; ~3min/SF, mid-grade LVT ~$3/SF. Handyman-legal.","Anchor 'Vinyl, Plank, Glue Down, Install New' $290/150min/$40; Homewyse install vinyl tile ~$4-8/SF",high,
Flooring,Flooring > Vinyl Tile (LVT) > Patch / Repair,Vinyl Tile (LVT) - Patch / Repair,Labor > Flooring > Vinyl Tile (LVT) > Patch / Repair,sq ft,10.0,,13.0,4,6,no,2026,,"Per SQ FT. Heat & lift damaged LVT tiles, re-adhere new; small area high min/SF. Handyman-legal.","Anchor 'Vinyl, Plank, Glue Down, Repair/Replace' $120/60min/$20",med,
Flooring,Flooring > Vinyl Tile (LVT) > Remove Permanently,Vinyl Tile (LVT) - Remove Permanently,Labor > Flooring > Vinyl Tile (LVT) > Remove Permanently,sq ft,5.0,,6.5,0,3,yes,2026,,"Per SQ FT. Heat/scrape glued LVT + adhesive off slab; ~3min/SF, no material. Debris = dump run.",Homewyse remove flooring; glue-down LVT $3.10-5.10/SF scrape,med,
Flooring,Flooring > Vinyl Tile (LVT) > Replace,Vinyl Tile (LVT) - Replace,Labor > Flooring > Vinyl Tile (LVT) > Replace,sq ft,9.0,,10.25,3,5,yes,2026,,Per SQ FT. Scrape old glued LVT + install new; install min plus tear-out. Old tile hauled. Handyman-legal.,"Anchor 'Vinyl, Plank, Glue Down, Install New' $290/150min; Homewyse LVT replace + scrape",high,
