category,name,display_name,taxonomy_path,unit,price_expected,price_additional,price_max_guarantee,material_allowance,labor_minutes,haul_off,rate_year,refer_note,basis,sources,confidence,flags
Doors,Doors > Exterior > Sliding Glass > Install New - Full Replacement,Exterior - Sliding Glass - Install New - Full Replacement,Labor > Doors > Exterior > Sliding Glass > Install New - Full Replacement,each,1000,850,1500,400,300,yes,2026,"New rough openings, garage torsion springs, and hardwired openers we sub to the right licensed pro for safety and code. We coordinate the job.",Full SGD unit swap; if frame/header work it's structural - verify,Melbourne SGD roller $75-$150 job / $150-$300; Homewyse repl patio door $1017-$1551; Homewyse repl patio door $1017-$1551; framed opening,med,VERIFY
Doors,Doors > Exterior > Sliding Glass > Install New - Ground Up,Exterior - Sliding Glass - Install New - Ground Up,Labor > Doors > Exterior > Sliding Glass > Install New - Ground Up,each,1225,1040,1840,500,360,yes,2026,"New rough openings, garage torsion springs, and hardwired openers we sub to the right licensed pro for safety and code. We coordinate the job.",New-opening SGD install requires structural framing - refer,Melbourne SGD roller $75-$150 job / $150-$300; Homewyse repl patio door $1017-$1551; new rough opening = structural header/framing,med,REFER
Doors,Doors > Exterior > Sliding Glass > Install New - Slider Pane,Exterior - Sliding Glass - Install New - Slider Pane,Labor > Doors > Exterior > Sliding Glass > Install New - Slider Pane,each,510,435,765,250,120,yes,2026,"New rough openings, garage torsion springs, and hardwired openers we sub to the right licensed pro for safety and code. We coordinate the job.",Set operable slider glass panel + rollers into track,"Melbourne SGD roller $75-$150 job / $150-$300; Homewyse repl patio door $1017-$1551; operable glass panel, heavy 2-person lift",low,VERIFY
Doors,Doors > Exterior > Sliding Glass > Install Secondary Pin Lock,Exterior - Sliding Glass - Install Secondary Pin Lock,Labor > Doors > Exterior > Sliding Glass > Install Secondary Pin Lock,each,55,40,70,12,25,no,2026,,Drill & set secondary pin/charley bar lock on SGD,Homewyse install door lock $247-$511; rekey $100-$233; deadbolt $70-$300; anchor knob $55/30min,med,
Doors,Doors > Exterior > Sliding Glass > Replace Handle / Latch Assembly,Exterior - Sliding Glass - Replace Handle / Latch Assembly,Labor > Doors > Exterior > Sliding Glass > Replace Handle / Latch Assembly,each,100,70,130,25,40,no,2026,,Swap SGD interior/exterior handle set + latch,Melbourne SGD roller $75-$150 job / $150-$300; Homewyse repl patio door $1017-$1551,med,
Doors,Doors > Exterior > Sliding Glass > Replace Mortise Style Latch,Exterior - Sliding Glass - Replace Mortise Style Latch,Labor > Doors > Exterior > Sliding Glass > Replace Mortise Style Latch,each,110,75,145,30,45,no,2026,,Swap SGD mortise latch/lock body inside stile,Melbourne SGD roller $75-$150 job / $150-$300; Homewyse repl patio door $1017-$1551,med,
Doors,Doors > Exterior > Sliding Glass > Replace Wheels,Exterior - Sliding Glass - Replace Wheels,Labor > Doors > Exterior > Sliding Glass > Replace Wheels,each,200,170,230,40,90,no,2026,,"Pull heavy SGD panel, swap tandem rollers, reset & adjust",Melbourne SGD roller $75-$150 job / $150-$300; Homewyse repl patio door $1017-$1551; anchor analog Interior Bypass Replace Wheels $90/45min but SGD panel pull is heavier,high,
Doors,Doors > Exterior > Sliding Screen > Adjustment Only,Exterior - Sliding Screen - Adjustment Only,Labor > Doors > Exterior > Sliding Screen > Adjustment Only,each,40,30,50,0,25,no,2026,,Adjust sliding screen door rollers/latch,Adjust sliding screen wheels/track to roll & latch,med,
Doors,Doors > Exterior > Sliding Screen > Install New,Exterior - Sliding Screen - Install New,Labor > Doors > Exterior > Sliding Screen > Install New,each,175,120,230,60,60,no,2026,,Fit & hang new sliding patio screen door + rollers,Homewyse door closer $47-$102; storm/screen hardware $20-$150; FL install labor $150-$300; sliding patio screen door ~$40-90 + fit/adjust,med,
Doors,Doors > Exterior > Standard Slab > Adjust To Latch And Lock Smoothly,Exterior - Standard Slab - Adjust To Latch And Lock Smoothly,Labor > Doors > Exterior > Standard Slab > Adjust To Latch And Lock Smoothly,each,55,30,65,5,30,no,2026,,Adjust ext door/strike to latch & lock,Anchor: Adjust strike plate / latch alignment $55/30min,high,
Doors,Doors > Exterior > Standard Slab > Install / Replace / Adjust Self Closing Hinge,Exterior - Standard Slab - Install / Replace / Adjust Self Closing Hinge,Labor > Doors > Exterior > Standard Slab > Install / Replace / Adjust Self Closing Hinge,each,70,50,90,15,30,no,2026,,Swap/adjust spring self-closing hinge,Homewyse hinge/hardware; spring self-closing hinge swap,med,
Doors,Doors > Exterior > Standard Slab > Install Alarm,Exterior - Standard Slab - Install Alarm,Labor > Doors > Exterior > Standard Slab > Install Alarm,each,70,50,90,15,30,no,2026,,"Stick-on battery door alarm, no electrical","Battery/wireless door contact alarm, no wiring",med,
Doors,Doors > Exterior > Standard Slab > Install Knocker,Exterior - Standard Slab - Install Knocker,Labor > Doors > Exterior > Standard Slab > Install Knocker,each,60,40,80,15,25,no,2026,,Mount door knocker,Quick surface-mount door knocker; drill & bolt,med,
Doors,Doors > Exterior > Standard Slab > Install New (Pre-Hung),Exterior - Standard Slab - Install New (Pre-Hung),Labor > Doors > Exterior > Standard Slab > Install New (Pre-Hung),each,700,595,805,60,240,yes,2026,,"Swap prehung exterior entry door into opening, shim/set/seal","Anchor: Exterior,Standard Entry,Replace Door And $600; Homewyse prehung $529-804 + Melbourne >=$1000",high,
Doors,Doors > Exterior > Standard Slab > Install New (Slab Only),Exterior - Standard Slab - Install New (Slab Only),Labor > Doors > Exterior > Standard Slab > Install New (Slab Only),each,350,300,455,30,120,yes,2026,,"Rehang ext slab on existing frame, mortise hinges + bore lock","Anchor: Interior,Standard,Replace Door Only $250/150min; ext slab w/ hinge mortise + bore heavier",med,
Doors,Doors > Exterior > Standard Slab > Install New - Ground Up,Exterior - Standard Slab - Install New - Ground Up,Labor > Doors > Exterior > Standard Slab > Install New - Ground Up,each,810,690,1215,250,300,yes,2026,"New rough openings, garage torsion springs, and hardwired openers we sub to the right licensed pro for safety and code. We coordinate the job.",New-opening ext door needs framing - verify header,"New rough opening ext door - cutting/framing header structural, verify",med,VERIFY
Doors,Doors > Exterior > Standard Slab > Install Peephole,Exterior - Standard Slab - Install Peephole,Labor > Doors > Exterior > Standard Slab > Install Peephole,each,55,40,70,10,25,no,2026,,Drill & install peephole viewer,Bore & set door viewer/peephole,med,
Doors,Doors > Exterior > Standard Slab > Install Security Sleeve,Exterior - Standard Slab - Install Security Sleeve,Labor > Doors > Exterior > Standard Slab > Install Security Sleeve,each,100,70,130,25,40,no,2026,,Install door-edge/frame security reinforcement sleeve,Homewyse install door lock $247-$511; rekey $100-$233; deadbolt $70-$300; anchor knob $55/30min; door edge/frame security reinforcement sleeve,med,
Doors,Doors > Exterior > Standard Slab > Install Security Strike Plate Or Reinforcement,Exterior - Standard Slab - Install Security Strike Plate Or Reinforcement,Labor > Doors > Exterior > Standard Slab > Install Security Strike Plate Or Reinforcement,each,100,70,130,25,40,no,2026,,Install reinforced strike plate / jamb reinforcement,Homewyse install door lock $247-$511; rekey $100-$233; deadbolt $70-$300; anchor knob $55/30min; heavy-duty strike + 3in screws into stud,med,
Doors,Doors > Exterior > Standard Slab > Mortise For Doorknob Or Deadbolt,Exterior - Standard Slab - Mortise For Doorknob Or Deadbolt,Labor > Doors > Exterior > Standard Slab > Mortise For Doorknob Or Deadbolt,each,95,65,125,15,45,no,2026,,Drill/mortise new lock bore into slab,Bore new 2-1/8 cross-bore + edge bore w/ jig for lock,med,
Doors,Doors > Exterior > Standard Slab > Rekey,Exterior - Standard Slab - Rekey,Labor > Doors > Exterior > Standard Slab > Rekey,each,60,40,80,8,30,no,2026,,Rekey existing lock cylinder to new key,Homewyse rekey $100-$233; solo-pro rekey existing cylinder,med,
Doors,Doors > Exterior > Standard Slab > Repair / Replace Hinge,Exterior - Standard Slab - Repair / Replace Hinge,Labor > Doors > Exterior > Standard Slab > Repair / Replace Hinge,each,85,60,110,15,40,no,2026,,Repair or replace an ext door hinge,"Homewyse hinge repair; swap/repair door hinge, may fill/rebore screw holes",med,
Doors,Doors > Exterior > Standard Slab > Replace Bolt For Deadbolt,Exterior - Standard Slab - Replace Bolt For Deadbolt,Labor > Doors > Exterior > Standard Slab > Replace Bolt For Deadbolt,each,65,45,85,12,30,no,2026,,Swap deadbolt latch/bolt only in existing bore,Homewyse install door lock $247-$511; rekey $100-$233; deadbolt $70-$300; anchor knob $55/30min,med,
Doors,Doors > Exterior > Standard Slab > Replace Deadbolt,Exterior - Standard Slab - Replace Deadbolt,Labor > Doors > Exterior > Standard Slab > Replace Deadbolt,each,55,30,65,5,30,no,2026,,Deadbolt swap in existing bore,"Anchor: Exterior,Standard Entry,Replace Doorknob $55/30min",high,
Doors,Doors > Exterior > Standard Slab > Replace Doorknob / Lever / Handle,Exterior - Standard Slab - Replace Doorknob / Lever / Handle,Labor > Doors > Exterior > Standard Slab > Replace Doorknob / Lever / Handle,each,55,30,65,5,30,no,2026,,Ext knob/lever swap in existing bore,"Anchor: Exterior,Standard Entry,Replace Doorknob & $55/30min",high,
Doors,Doors > Exterior > Standard Slab > Replace Latch For Doorknob,Exterior - Standard Slab - Replace Latch For Doorknob,Labor > Doors > Exterior > Standard Slab > Replace Latch For Doorknob,each,60,40,80,10,30,no,2026,,Swap knob latch/bolt only in existing bore,Homewyse install door lock $247-$511; rekey $100-$233; deadbolt $70-$300; anchor knob $55/30min,med,
Doors,Doors > Exterior > Standard Slab > Replace Sweep,Exterior - Standard Slab - Replace Sweep,Labor > Doors > Exterior > Standard Slab > Replace Sweep,each,55,40,70,12,25,no,2026,,Screw-on ext door sweep swap,Homewyse weatherstrip $117-$307/door; threshold strip $283-$366; anchor-adjacent seal work,med,
Doors,Doors > Exterior > Standard Slab > Replace Threshold,Exterior - Standard Slab - Replace Threshold,Labor > Doors > Exterior > Standard Slab > Replace Threshold,each,140,100,180,30,60,yes,2026,,"Pull & reset ext door threshold/sill, per LF",Homewyse threshold strip $283-$366; remove/reset aluminum sill,med,
Doors,Doors > Exterior > Standard Slab > Replace Weather Stripping,Exterior - Standard Slab - Replace Weather Stripping,Labor > Doors > Exterior > Standard Slab > Replace Weather Stripping,each,100,70,130,20,45,no,2026,,"Replace jamb/kerf weatherstrip on ext door, per LF",Homewyse weatherstrip $117-$307/door; threshold strip $283-$366; anchor-adjacent seal work,med,
Doors,Doors > Exterior > Storm > Adjustment Only,Exterior - Storm - Adjustment Only,Labor > Doors > Exterior > Storm > Adjustment Only,each,50,35,65,0,30,no,2026,,"Adjust storm door to close/latch, tension closer",Homewyse storm door install $603-$920; FL labor $150-$300; glass $80-$350; closer $47-$102,med,
Doors,Doors > Exterior > Storm > Install New - Ground Up,Exterior - Storm - Install New - Ground Up,Labor > Doors > Exterior > Storm > Install New - Ground Up,each,475,405,545,180,150,yes,2026,,Full storm door install incl mounting brackets & sweep,Homewyse storm door install $603-$920; FL labor $150-$300; glass $80-$350; closer $47-$102,high,
Doors,Doors > Exterior > Storm > Install New - Replacment,Exterior - Storm - Install New - Replacment,Labor > Doors > Exterior > Storm > Install New - Replacment,each,390,330,450,150,120,yes,2026,,Swap storm door into existing frame/brackets,Homewyse storm door install $603-$920; FL labor $150-$300; glass $80-$350; closer $47-$102,high,
Doors,Doors > Exterior > Storm > Install Or Replace Pneumatic Closer,Exterior - Storm - Install Or Replace Pneumatic Closer,Labor > Doors > Exterior > Storm > Install Or Replace Pneumatic Closer,each,70,40,80,15,30,no,2026,,Swap storm door pneumatic closer + brackets,Homewyse door closer $47-$102; bracket + cylinder swap,high,
Doors,Doors > Exterior > Storm > Install Or Replace Spring & Chain,Exterior - Storm - Install Or Replace Spring & Chain,Labor > Doors > Exterior > Storm > Install Or Replace Spring & Chain,each,65,45,85,12,30,no,2026,,Swap storm door safety spring/chain wind assembly,Homewyse storm door install $603-$920; FL labor $150-$300; glass $80-$350; closer $47-$102,med,
Doors,Doors > Exterior > Storm > Replace Glass / Plexiglass,Exterior - Storm - Replace Glass / Plexiglass,Labor > Doors > Exterior > Storm > Replace Glass / Plexiglass,each,130,90,170,45,45,no,2026,,Replace storm door glass/plexiglass insert pane,Homewyse storm door glass $80-$350; cut/fit pane into storm insert,med,
Doors,Doors > Exterior > Storm > Replace Handle / Lock / Latch,Exterior - Storm - Replace Handle / Lock / Latch,Labor > Doors > Exterior > Storm > Replace Handle / Lock / Latch,each,75,50,100,20,30,no,2026,,Swap storm door handle/latch/lock set,Homewyse storm door install $603-$920; FL labor $150-$300; glass $80-$350; closer $47-$102; storm handle/lock set $20-150,med,
Doors,Doors > Interior > Accordion > Adjust Only,Interior - Accordion - Adjust Only,Labor > Doors > Interior > Accordion > Adjust Only,each,50,30,55,0,30,no,2026,,Adjust accordion door track/glides,"Anchor analog: Interior,Standard,Adjust $50/30min",high,
Doors,Doors > Interior > Accordion > Install New - Ground Up,Interior - Accordion - Install New - Ground Up,Labor > Doors > Interior > Accordion > Install New - Ground Up,each,220,185,285,60,90,no,2026,,New accordion door: mount headrail + hang panels + trim,"Anchor: Interior,Accordion,Replace Rail $120 + door $145; new install = rail+door+trim",med,
Doors,Doors > Interior > Accordion > Replace Door (Accordion Only),Interior - Accordion - Replace Door (Accordion Only),Labor > Doors > Interior > Accordion > Replace Door (Accordion Only),each,145,100,165,20,75,no,2026,,Swap accordion door panel set on existing rail,"Anchor: Interior,Accordion,Replace Door $145/75min/$20",high,
Doors,Doors > Interior > Accordion > Replace Latching / Locking Mechanism,Interior - Accordion - Replace Latching / Locking Mechanism,Labor > Doors > Interior > Accordion > Replace Latching / Locking Mechanism,each,90,65,105,15,45,no,2026,,Swap accordion latch/lock hardware,"Anchor: Interior,Accordion,Replace Hardware $90/45min/$15",high,
Doors,Doors > Interior > Barn > Adjust Only,Interior - Barn - Adjust Only,Labor > Doors > Interior > Barn > Adjust Only,each,55,40,70,0,30,no,2026,,"Adjust barn door rollers, anti-jump & floor guide","Anchor analog: Interior,Standard,Adjust $50/30min; barn roller/floor guide tune",med,
Doors,Doors > Interior > Barn > Install New - Ground Up,Interior - Barn - Install New - Ground Up,Labor > Doors > Interior > Barn > Install New - Ground Up,each,280,240,320,30,150,no,2026,,New barn door: mount header board + rail + hang slab,"Anchor: Interior,Barn,Install New $280/150min/$30",high,
Doors,Doors > Interior > Barn > Replace Hardware (All),Interior - Barn - Replace Hardware (All),Labor > Doors > Interior > Barn > Replace Hardware (All),each,120,85,140,20,60,no,2026,,Swap barn door rail + rollers + guide kit,"Anchor: Interior,Barn,Replace Hardware $120/60min/$20",high,
Doors,Doors > Interior > Bifold > Adjust Only,Interior - Bifold - Adjust Only,Labor > Doors > Interior > Bifold > Adjust Only,each,55,30,65,0,30,no,2026,,"Reinstall/adjust bifold in track, set pivots","Anchor analog: Interior,Standard,Adjust $50; bifold pivot/align",high,
Doors,Doors > Interior > Bifold > Install Knob (Each),Interior - Bifold - Install Knob (Each),Labor > Doors > Interior > Bifold > Install Knob (Each),each,40,20,45,5,20,no,2026,,Install bifold knob,"Anchor: Interior,Bifold,Install Knobs $38.33/20min/$5",high,
Doors,Doors > Interior > Bifold > Install New Assembly - Ground Up (Each),Interior - Bifold - Install New Assembly - Ground Up (Each),Labor > Doors > Interior > Bifold > Install New Assembly - Ground Up (Each),each,275,235,360,40,120,no,2026,,New bifold: mount track + pivots + hang panel set,"Anchor: Interior,Bifold,Replace Doors(All New) $275/165min; ground-up adds track mount",med,
