category,name,display_name,taxonomy_path,unit,price_expected,price_additional,price_max_guarantee,material_allowance,labor_minutes,haul_off,rate_year,refer_note,basis,sources,confidence,flags
Window Coverings & Accessories,Window Coverings & Accessories > Films & Coatings > Remove Tint Film,Films & Coatings - Remove Tint Film,Labor > Window Coverings & Accessories > Films & Coatings > Remove Tint Film,each,65,45,85,0,40,no,2026,,"Remove aged tint: heat/steam, peel, scrape cured adhesive, clean. FL sun bakes film harder.",Tint removal labor-heavy: heat/steam + scrape baked-on adhesive; FL sun-cured film 35-50 min,med,
Window Coverings & Accessories,Window Coverings & Accessories > Films & Coatings > Remove UV Blocking Film,Films & Coatings - Remove UV Blocking Film,Labor > Window Coverings & Accessories > Films & Coatings > Remove UV Blocking Film,each,60,40,80,0,35,no,2026,,"Peel clear UV film, scrape adhesive, clean glass. Same method as other film removals.",Same removal process as privacy/tint film; peel + adhesive cleanup ~30-45 min,med,
Window Coverings & Accessories,"Window Coverings & Accessories > Horizontal Blinds > 2"" Faux Wood > Install - Ground Up","Horizontal Blinds - 2"" Faux Wood - Install - Ground Up","Labor > Window Coverings & Accessories > Horizontal Blinds > 2"" Faux Wood > Install - Ground Up",each,50,30,55,6,25,no,2026,,"New 2"" faux wood blind from scratch: measure, mount brackets, hang, level. Bracket/screw allowance.",Angi/Thumbtack handyman $30-80/window; Homewyse ~1.5-2hr min; solo faux wood mount 20-30 min,high,
Window Coverings & Accessories,"Window Coverings & Accessories > Horizontal Blinds > 2"" Faux Wood > Repair Louvres","Horizontal Blinds - 2"" Faux Wood - Repair Louvres","Labor > Window Coverings & Accessories > Horizontal Blinds > 2"" Faux Wood > Repair Louvres",each,50,35,65,5,25,no,2026,,"Restring or swap damaged 2"" faux wood slats; ladder-cord/tape repair. Small parts allowance.",FixMyBlinds slat/ladder-string repair kits; restring/replace broken faux slats ~20-35 min,med,
Window Coverings & Accessories,"Window Coverings & Accessories > Horizontal Blinds > 2"" Faux Wood > Replace","Horizontal Blinds - 2"" Faux Wood - Replace","Labor > Window Coverings & Accessories > Horizontal Blinds > 2"" Faux Wood > Replace",each,35,20,40,0,20,no,2026,,"Swap new 2"" faux wood blind into existing brackets. Customer-supplied blind; reuse hardware.",Angi $15-50/window install; handyman $30-80/window; drop-in swap on existing brackets 15-25 min,high,
Window Coverings & Accessories,"Window Coverings & Accessories > Horizontal Blinds > 2"" Faux Wood > Replace Rod","Horizontal Blinds - 2"" Faux Wood - Replace Rod","Labor > Window Coverings & Accessories > Horizontal Blinds > 2"" Faux Wood > Replace Rod",each,35,25,45,5,15,no,2026,,Replace tilt rod/wand on faux wood blind. Clip-in tilt wand; small part allowance.,FixMyBlinds tilt-rod/wand replacement parts ~$3-8; clip-in swap ~10-20 min,med,
Window Coverings & Accessories,Window Coverings & Accessories > Horizontal Blinds > One Inch Vinyl Or Aluminum > Install - Ground Up,Horizontal Blinds - One Inch Vinyl Or Aluminum - Install - Ground Up,Labor > Window Coverings & Accessories > Horizontal Blinds > One Inch Vinyl Or Aluminum > Install - Ground Up,each,40,20,45,6,20,no,2026,,"New 1"" mini blind from scratch: mount brackets, hang, level. Lighter than faux wood. Bracket allowance. Unit=sq ft.",Homewyse mini blind $145-339/blind incl material; handyman labor $30-80/window; lightweight mount 15-25 min,high,
Window Coverings & Accessories,Window Coverings & Accessories > Horizontal Blinds > One Inch Vinyl Or Aluminum > Repair Louvres,Horizontal Blinds - One Inch Vinyl Or Aluminum - Repair Louvres,Labor > Window Coverings & Accessories > Horizontal Blinds > One Inch Vinyl Or Aluminum > Repair Louvres,each,40,30,50,4,20,no,2026,,"Repair/restring 1"" vinyl or aluminum slats; replace bent slats. Small parts allowance. Unit=sq ft.","FixMyBlinds mini-blind restring/slat kits; bent aluminum slats often swapped, restring ~15-30 min",med,
Window Coverings & Accessories,Window Coverings & Accessories > Horizontal Blinds > One Inch Vinyl Or Aluminum > Replace,Horizontal Blinds - One Inch Vinyl Or Aluminum - Replace,Labor > Window Coverings & Accessories > Horizontal Blinds > One Inch Vinyl Or Aluminum > Replace,each,35,20,40,0,15,no,2026,,"Swap new 1"" mini blind into existing brackets. Customer-supplied; reuse hardware. Unit=sq ft.",Angi $15-50/window; mini blind drop-in swap on existing brackets is fastest ~12-20 min,high,
Window Coverings & Accessories,Window Coverings & Accessories > Horizontal Blinds > One Inch Vinyl Or Aluminum > Replace Rod,Horizontal Blinds - One Inch Vinyl Or Aluminum - Replace Rod,Labor > Window Coverings & Accessories > Horizontal Blinds > One Inch Vinyl Or Aluminum > Replace Rod,each,35,25,45,4,15,no,2026,,"Replace tilt wand/rod on mini blind. Clip-in part, small allowance. Unit=sq ft.",FixMyBlinds tilt-wand parts ~$3-6; clip-in wand swap ~10-15 min,med,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Bamboo Shades > Install New - Ground Up,Shades - Specialty - Bamboo Shades - Install New - Ground Up,Labor > Window Coverings & Accessories > Shades - Specialty > Bamboo Shades > Install New - Ground Up,each,60,40,80,6,30,no,2026,,"New bamboo/woven-wood shade from scratch: mount brackets, hang, level. Bracket allowance.",Fixr/HomeGuide woven wood $200-600/window installed; labor $50-100/window; mount+level 25-40 min,med,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Bamboo Shades > Repair,Shades - Specialty - Bamboo Shades - Repair,Labor > Window Coverings & Accessories > Shades - Specialty > Bamboo Shades > Repair,each,55,40,80,5,30,no,2026,,Repair bamboo shade lift cord/mechanism; re-secure woven panel. Parts allowance. Obscure per-unit.,FixMyBlinds shade cord/lift repair kits; woven-wood restring or lift-cord fix ~25-40 min,low,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Bamboo Shades > Replace,Shades - Specialty - Bamboo Shades - Replace,Labor > Window Coverings & Accessories > Shades - Specialty > Bamboo Shades > Replace,each,35,25,45,0,20,no,2026,,Swap new bamboo shade into existing brackets. Customer-supplied; reuse hardware.,HomeGuide shade install $50-100/window; drop-in swap on existing brackets ~15-25 min,med,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Cellular Shades > Install New - Ground Up,Shades - Specialty - Cellular Shades - Install New - Ground Up,Labor > Window Coverings & Accessories > Shades - Specialty > Cellular Shades > Install New - Ground Up,each,50,30,55,6,25,no,2026,,"New cellular/honeycomb shade from scratch: inside/outside mount brackets, hang, level. Bracket allowance.",Homewyse/HomeGuide cellular $70-350/window installed; labor $50-100/window; mount+level 20-35 min,high,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Cellular Shades > Repair,Shades - Specialty - Cellular Shades - Repair,Labor > Window Coverings & Accessories > Shades - Specialty > Cellular Shades > Repair,each,60,40,90,6,30,no,2026,,Repair cellular shade lift cord or cordless spring mechanism. Repair-kit parts allowance.,FixMyBlinds cellular lift-cord/cordless retract kits; restring or spring-motor fix ~25-40 min,low,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Cellular Shades > Replace,Shades - Specialty - Cellular Shades - Replace,Labor > Window Coverings & Accessories > Shades - Specialty > Cellular Shades > Replace,each,35,20,40,0,20,no,2026,,Swap new cellular shade into existing brackets. Customer-supplied; reuse hardware.,Angi/HomeGuide $50-100/window labor; drop-in cellular swap on existing brackets ~15-25 min,high,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Motorized Shades > Install New - Ground Up,Shades - Specialty - Motorized Shades - Install New - Ground Up,Labor > Window Coverings & Accessories > Shades - Specialty > Motorized Shades > Install New - Ground Up,each,140,100,180,10,75,no,2026,,"New battery/plug-in motorized shade: mount brackets, hang, pair remote/app, program limits. Bracket allowance. NO hardwiring (that would be REFER).",Angi motorized labor $100-300/window; battery/plug-in only (no hardwiring); mount+pair+program 60-90 min,med,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Motorized Shades > Repair,Shades - Specialty - Motorized Shades - Repair,Labor > Window Coverings & Accessories > Shades - Specialty > Motorized Shades > Repair,each,85,70,130,8,45,no,2026,,"Troubleshoot motorized shade: replace battery pack/motor, re-pair remote, reset limits. Battery/motor parts allowance.","Angi motorized troubleshoot; battery/motor swap, re-pair remote, reset limits ~40-60 min",low,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Motorized Shades > Replace,Shades - Specialty - Motorized Shades - Replace,Labor > Window Coverings & Accessories > Shades - Specialty > Motorized Shades > Replace,each,75,50,100,0,45,no,2026,,"Swap new motorized shade into existing brackets, pair remote, program. Customer-supplied unit; battery/plug-in only.",Angi motorized $100-300/window labor; swap unit on existing brackets + re-pair/program ~35-60 min,med,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Roller Shades > Install New - Ground Up,Shades - Specialty - Roller Shades - Install New - Ground Up,Labor > Window Coverings & Accessories > Shades - Specialty > Roller Shades > Install New - Ground Up,each,40,20,45,6,20,no,2026,,"New roller shade from scratch: mount brackets, clip tube, level, attach chain guard. Bracket allowance.",VelaBlinds/HomeGuide roller install $50-100/window; simple bracket clip-in mount 15-25 min,high,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Roller Shades > Repair,Shades - Specialty - Roller Shades - Repair,Labor > Window Coverings & Accessories > Shades - Specialty > Roller Shades > Repair,each,50,35,75,6,25,no,2026,,"Repair roller shade clutch, chain, or spring tension. Clutch/chain parts allowance.",FixMyBlinds roller clutch/chain/spring repair parts; swap clutch or re-tension spring ~20-35 min,low,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Roller Shades > Replace,Shades - Specialty - Roller Shades - Replace,Labor > Window Coverings & Accessories > Shades - Specialty > Roller Shades > Replace,each,35,20,40,0,15,no,2026,,Swap new roller shade into existing brackets. Customer-supplied; reuse hardware.,HomeGuide $50-100/window; roller clip-in swap on existing brackets is fast ~12-20 min,high,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Roman Shades > Install New - Ground Up,Shades - Specialty - Roman Shades - Install New - Ground Up,Labor > Window Coverings & Accessories > Shades - Specialty > Roman Shades > Install New - Ground Up,each,60,40,80,6,30,no,2026,,"New roman shade from scratch: mount headrail brackets, hang, level, set cord/lift. Bracket allowance.",Airtasker/HomeGuide roman $100-600/window installed; labor $50-100/window; mount+level+cord 25-40 min,med,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Roman Shades > Repair,Shades - Specialty - Roman Shades - Repair,Labor > Window Coverings & Accessories > Shades - Specialty > Roman Shades > Repair,each,60,40,90,6,30,no,2026,,"Repair roman shade lift cords, ring tape, or lift mechanism. Restring parts allowance.",FixMyBlinds roman lift-cord/ring-tape repair kits; restring cords or re-sew rings ~25-45 min,low,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Roman Shades > Replace,Shades - Specialty - Roman Shades - Replace,Labor > Window Coverings & Accessories > Shades - Specialty > Roman Shades > Replace,each,35,25,45,0,20,no,2026,,Swap new roman shade into existing brackets. Customer-supplied; reuse hardware.,HomeGuide $50-100/window labor; drop-in roman swap on existing headrail brackets ~15-25 min,med,
Window Coverings & Accessories,Window Coverings & Accessories > Vertical Blinds > Clean & Lubricate Track (Dry Lubricant),Vertical Blinds - Clean & Lubricate Track (Dry Lubricant),Labor > Window Coverings & Accessories > Vertical Blinds > Clean & Lubricate Track (Dry Lubricant),each,35,25,45,3,20,no,2026,,"Clean vertical blind headrail track, free stuck carriers, apply dry lubricant. Small dry-lube allowance.",Vertical blind maintenance; wipe headrail carrier track + dry silicone/PTFE lube ~15-25 min,med,
Window Coverings & Accessories,Window Coverings & Accessories > Vertical Blinds > Install New - Ground Up,Vertical Blinds - Install New - Ground Up,Labor > Window Coverings & Accessories > Vertical Blinds > Install New - Ground Up,each,60,35,70,8,30,no,2026,,"New vertical blind from scratch: mount headrail brackets (often wide slider), hang vanes, level. Bracket allowance.",Angi/Fixr vertical $50-150/window install; often patio/slider width; mount headrail+hang vanes 25-40 min,high,
Window Coverings & Accessories,Window Coverings & Accessories > Vertical Blinds > Replace,Vertical Blinds - Replace,Labor > Window Coverings & Accessories > Vertical Blinds > Replace,each,35,20,40,0,20,no,2026,,"Swap new vertical blind unit into existing brackets, hang vanes. Customer-supplied; reuse hardware.",Angi vertical $50-150/window; swap headrail into existing brackets + hang vanes ~18-30 min,high,
Window Coverings & Accessories,Window Coverings & Accessories > Vertical Blinds > Replace Headrail,Vertical Blinds - Replace Headrail,Labor > Window Coverings & Accessories > Vertical Blinds > Replace Headrail,each,55,40,70,10,25,no,2026,,"Replace vertical blind headrail (carriers/gears), rehang existing vanes. Headrail part allowance.","FixMyBlinds vertical headrail/carrier assemblies; swap rail, re-hang vanes, align carriers ~20-35 min",med,
Window Coverings & Accessories,Window Coverings & Accessories > Vertical Blinds > Replace Louvres,Vertical Blinds - Replace Louvres,Labor > Window Coverings & Accessories > Vertical Blinds > Replace Louvres,each,40,30,50,6,20,no,2026,,"Replace damaged vertical vanes/louvres, clip into existing carriers. Vane parts allowance.",FixMyBlinds replacement vertical vanes ~$3-6 each; clip damaged vanes into carriers ~15-30 min,med,
Window Coverings & Accessories,Window Coverings & Accessories > Vertical Blinds > Replace Rod,Vertical Blinds - Replace Rod,Labor > Window Coverings & Accessories > Vertical Blinds > Replace Rod,each,35,25,45,5,15,no,2026,,"Replace vertical blind control wand/rod. Clip-in part, small allowance.",FixMyBlinds vertical wand/control rod parts ~$3-6; clip-in wand swap ~10-20 min,med,
