category,name,display_name,taxonomy_path,unit,price_expected,price_additional,price_max_guarantee,material_allowance,labor_minutes,haul_off,rate_year,refer_note,basis,sources,confidence,flags
Cabinets,Cabinets > Repair Drawer Rail,Repair Drawer Rail,Labor > Cabinets > Repair Drawer Rail,each,95,65,110,20,45,no,2026,,Per LINEAR FT (short slide run). Realign/re-secure drawer slide rail; direct anchor per-rail. Handyman-legal.,"Anchor 'Cabinet Drawer, Replace Rails' $95/45min/$20",high,
Cabinets,Cabinets > Repair Hinge,Repair Hinge,Labor > Cabinets > Repair Hinge,each,35,20,40,0,20,no,2026,,"Per EACH. Tighten/adjust/re-seat loose cabinet hinge, re-align door; direct anchor (adjustment). Handyman-legal.","Anchor 'Cabinet Door Hinges, Adjustment' $33.33/20min/$0",high,
Cabinets,Cabinets > Replace - Bathroom Medicine,Replace - Bathroom Medicine,Labor > Cabinets > Replace - Bathroom Medicine,each,130,90,170,25,60,yes,2026,,Per EACH. Remove old medicine cabinet + mount new level; old unit hauled. Handyman-legal.,"Anchor 'Cabinet, Door, Replace' $100/45min/$25 analog + demo; medicine cabinet swap",med,
Cabinets,Cabinets > Replace - Kitchen Base,Replace - Kitchen Base,Labor > Cabinets > Replace - Kitchen Base,each,175,150,200,25,90,yes,2026,,"Per EACH (per box). Pull old base cabinet + set new, level & anchor; direct anchor. Old box hauled. Handyman-legal.","Anchor 'Cabinet, Kitchen, Replace/Install' $175/90min/$25",high,
Cabinets,Cabinets > Replace - Kitchen Pantry,Replace - Kitchen Pantry,Labor > Cabinets > Replace - Kitchen Pantry,each,230,195,265,30,120,yes,2026,,"Per EACH. Remove old tall pantry + set new, plumb & anchor; direct anchor. Old cabinet hauled. Handyman-legal.","Anchor 'Cabinet, Pantry/Laundry, Replace/Install' $230/120min/$30",high,
Cabinets,Cabinets > Replace - Kitchen Upper,Replace - Kitchen Upper,Labor > Cabinets > Replace - Kitchen Upper,each,175,150,200,25,90,yes,2026,,"Per EACH (per box). Take down old upper + hang new, level & screw to studs; maps to kitchen anchor. Old box hauled. Handyman-legal.","Anchor 'Cabinet, Kitchen, Replace/Install' $175/90min/$25",high,
Cabinets,Cabinets > Replace Cabinet Bottom - Full,Replace Cabinet Bottom - Full,Labor > Cabinets > Replace Cabinet Bottom - Full,each,240,205,275,40,120,yes,2026,,"Per EACH. Cut out rotten sink-base bottom, fit & fasten full new plywood deck, seal; direct anchor. Debris hauled. Handyman-legal.","Anchor 'Cabinet, Rotten Sink Cabinet Bottom, Replace' $240/120min/$40",high,
Cabinets,Cabinets > Replace Cabinet Bottom - Overlay,Replace Cabinet Bottom - Overlay,Labor > Cabinets > Replace Cabinet Bottom - Overlay,each,150,105,195,30,75,no,2026,,"Per EACH. Lay & seal new plywood/PVC panel over existing cabinet bottom; lighter than full replace, minimal debris. Handyman-legal.","Anchor 'Cabinet, Rotten Sink Cabinet Bottom, Replace' $240/120min/$40; overlay skips full tear-out",med,
Cabinets,Cabinets > Replace Countertops,Replace Countertops,Labor > Cabinets > Replace Countertops,each,400,340,460,0,240,yes,2026,,"Per EACH (per kitchen run). Demo old top + template/set new laminate/prefab, seams & sink cutout; direct anchor. Old top hauled, new top customer-supplied/priced separately. Handyman-legal.","Anchor 'Cabinet Coutertops, Replace/Install' $400/240min/$0; Homewyse laminate countertop $41.94-63.77/SF",high,
Cabinets,Cabinets > Replace Drawer Front,Replace Drawer Front,Labor > Cabinets > Replace Drawer Front,each,100,70,130,25,45,no,2026,,Per EACH. Remove old drawer front & mount new matching front to box; maps to door/drawer replace anchors. Handyman-legal.,"Anchor 'Cabinet Drawer, Replace' $130/60min/$30; 'Cabinet, Door, Replace' $100/45min/$25",med,
Cabinets,Cabinets > Replace Drawer Rail,Replace Drawer Rail,Labor > Cabinets > Replace Drawer Rail,each,95,65,110,20,45,no,2026,,"Per LINEAR FT (short slide run). Remove old slide + mount new drawer glide rail, align; direct anchor per-rail. Handyman-legal.","Anchor 'Cabinet Drawer, Replace Rails' $95/45min/$20",high,
Cabinets,Cabinets > Replace Hinge,Replace Hinge,Labor > Cabinets > Replace Hinge,each,60,35,70,10,30,no,2026,,"Per EACH. Remove & install new cabinet door hinge, re-align door; direct anchor. Handyman-legal.","Anchor 'Cabinet, Door Hinges, Replace' $60/30min/$10",high,
Cabinets,Cabinets > Secure,Secure,Labor > Cabinets > Secure,each,55,40,70,5,30,no,2026,,"Per EACH. Re-screw loose wall/base cabinet into studs, shim & level; quick fix = handyman-legal.","Anchor context 'Cabinet, Kitchen, Replace/Install' partial; re-anchor loose cabinet",med,
